Gene name,GBM12-EV,GBM12_shPDK1,GBM12_shPDK1 set2
CYP3A5,0,0.02,0.04
CYP3A5,0,0,0.03
CYP3A5,0.07,0.12,0.03
CYP3A7-CYP3AP1,0.04,0.02,0.03
CYP3A7,0.04,0.03,0.03
CYP3A4,0.04,0.02,0.06
CYP3A4,0.04,0.02,0.06
CYP3A4,0.04,0.03,0.06
CYP3A43,0.01,0,0.01
CYP3A43,0.01,0,0.01
CYP3A43,0.01,0,0.01
CYP3A43,0.01,0,0.01
CYP3A43,0.01,0.01,0.02
CYP3A43,0.01,0,0.01
OR2AE1,0,0.01,0
TRIM4,11.81,12.64,13.67
TRIM4,12.34,13.2,14.26
TRIM4,11.7,12.52,13.56
TRIM4,7.65,6.64,8.28
GJC3,0.05,0.04,0.03
AZGP1,0.04,0.04,0.08
AZGP1P1,0.21,0.12,0.11
ZKSCAN1,8.98,13.76,10.06
ZKSCAN1,16.71,26.34,17.49
ZKSCAN1,15.91,25.08,16.69
ZKSCAN1,16.43,25.91,17.02
ZSCAN21,4.85,3.8,4.56
ZSCAN21,6.08,4.92,6.03
ZSCAN21,6.75,5.33,6.8
ZNF3,7.47,5.78,7.35
ZNF3,12.02,9.58,12.64
ZNF3,11.88,9.44,12.47
ZNF3,11.95,9.45,12.32
ZNF3,11.87,9.46,12.35
ZNF3,11.8,9.37,12.31
ZNF3,10.83,8.55,11.3
ZNF3,11.7,9.38,12.27
ZNF3,11.63,9.32,12.13
COPS6,22.8,16.21,17.55
COPS6,72.38,50.37,57.67
MCM7,37.16,12.57,23.01
MCM7,41.16,13.37,24.92
MCM7,38.59,12.64,23.4
MIR25,0.95,0.32,0.69
MIR93,0.5,0.17,0
MIR106B,0.31,0,0
AP4M1,5.19,3.35,2.64
AP4M1,5.81,3.86,3.45
AP4M1,7.31,4.54,4.2
AP4M1,6.24,3.98,3.62
AP4M1,7.93,4.97,4.61
AP4M1,7.63,4.72,4.45
AP4M1,7.04,4.42,4.12
TAF6,27.02,25.76,25.74
TAF6,25,24.06,23.92
TAF6,23.22,22.38,22.21
TAF6,27.18,26.13,25.99
TAF6,25.98,25.04,24.79
TAF6,25.97,24.79,24.7
CNPY4,16.93,12.16,12.21
MBLAC1,1.02,0.71,0.78
MBLAC1,1.14,0.61,0.89
LAMTOR4,59.06,40.7,56.65
C7orf43,4.92,3.46,3.59
C7orf43,4.77,3.31,3.46
C7orf43,4.92,3.35,3.5
C7orf43,4.92,3.14,3.34
C7orf43,4.98,3.27,3.48
GAL3ST4,4.19,2.8,2.89
GAL3ST4,3.12,2.03,2.16
GAL3ST4,3.84,2.41,2.5
GPC2,7.89,13.2,19.86
GPC2,7.79,12.91,19.57
GPC2,4.09,7.27,11.1
STAG3,0.39,0.43,0.48
STAG3,0.87,0.76,0.84
STAG3,0.74,0.59,0.73
GATS,5.37,3.96,5.84
GATS,5.34,4.23,6.46
GATS,4.94,4.02,6.07
GATS,5.29,4.15,6.26
STAG3,1.21,0.9,1.21
GATS,6.35,3.69,4.43
GATS,6.57,4.1,5.47
PVRIG,1.64,1.3,1.7
PVRIG,1.64,1.28,1.67
SPDYE3,0.37,0.27,0.24
PMS2P1,5.36,3.75,5
PMS2P1,4.95,3.61,4.7
PMS2P1,4.61,3.61,4.7
PMS2P1,3.86,3.45,4.8
PMS2P1,1.6,1.32,1.39
PILRB,8.17,7.96,8.17
PILRB,8.84,9.24,10.23
PILRB,7.86,7.7,8.89
PILRB,9.7,9.79,11.09
PILRA,0.28,0.54,0.49
PILRA,0.25,0.49,0.43
PILRA,0.22,0.41,0.34
PILRA,0.25,0.47,0.41
PILRA,0.26,0.48,0.42
ZCWPW1,0.95,0.68,0.61
ZCWPW1,0.98,0.71,0.58
ZCWPW1,1.02,0.76,0.6
ZCWPW1,0.96,0.69,0.53
ZCWPW1,0.89,0.63,0.55
ZCWPW1,0.98,0.7,0.57
ZCWPW1,0.89,0.57,0.47
ZCWPW1,0.56,0.35,0.39
ZCWPW1,0.67,0.46,0.39
MEPCE,15.28,10.93,12.73
MEPCE,14.45,10.26,11.89
MEPCE,14.58,10.52,12.11
MEPCE,14.04,10.1,11.41
PPP1R35,27.56,22.68,34.08
C7orf61,0.68,1.04,0.7
TSC22D4,33.96,74.12,55.87
TSC22D4,35.27,81.06,58.45
TSC22D4,35,76.16,57.33
TSC22D4,21.82,42.76,34.58
NYAP1,4.03,10.5,7.81
NYAP1,4.06,10.43,7.61
AGFG2,1.52,2,1.4
AGFG2,2.56,3.38,2.87
SAP25,0.5,1.56,1.08
SAP25,0.61,1.9,1.23
LRCH4,7.96,9.32,9.96
LRCH4,7.72,9,9.57
LRCH4,8.02,9.47,9.94
ZASP,2.67,4.04,3.46
LRCH4,8.64,9.85,10.41
FBXO24,0.22,0.32,0.3
FBXO24,0.08,0.15,0.27
FBXO24,0.11,0.24,0.27
FBXO24,0.14,0.28,0.3
PCOLCE-AS1,0.03,0.07,0.05
FBXO24,0.1,0.26,0.28
FBXO24,0.1,0.24,0.26
PCOLCE-AS1,0.04,0.08,0.07
PCOLCE,0.16,1.2,0.54
PCOLCE,0.74,2.82,1.67
MOSPD3,10.69,7.26,10.14
MOSPD3,11.44,7.74,10.91
MOSPD3,10.99,7.49,10.5
MOSPD3,9.91,6.72,9.7
TFR2,0.4,0.43,0.5
TFR2,0.33,0.4,0.47
TFR2,0.28,0.34,0.41
TFR2,0.08,0.06,0.05
ACTL6B,0.01,0,0
ACTL6B,0.01,0,0
AK055267,0,0.02,0
GNB2,169.31,150.77,193.92
GNB2,117.72,105.78,134.97
GIGYF1,11.91,13.33,12.67
POP7,24.61,16.22,26.4
POP7,26.14,16.93,28.79
EPO,0.02,0.02,0.02
EPO,0.02,0.01,0.02
ZAN,0,0,0
ZAN,0,0,0
ZAN,0,0,0
ZAN,0,0,0
ZAN,0,0,0
ZAN,0.01,0,0
EPHB4,22.23,23.57,22.12
EPHB4,28.59,29.79,28.22
EPHB4,27.96,29.07,27.65
EPHB4,23.44,23.5,22.87
EPHB4,21.79,21.54,20.84
EPHB4,22.87,22.9,22.31
SLC12A9,4.36,2.98,3.56
SLC12A9,7.6,5.47,6.39
SLC12A9,7.55,5.38,6.41
SLC12A9,8.95,6.5,7.58
SLC12A9,5.46,4.14,4.8
SLC12A9,7.3,5.6,6.16
SLC12A9,5.55,4.34,4.87
SLC12A9,6.41,4.99,5.46
SLC12A9,4.58,3.49,4.02
TRIP6,50.12,45,54.58
TRIP6,47.2,41.9,51.82
TRIP6,46.47,41.3,50.69
TRIP6,46.1,40.9,50.04
TRIP6,44.47,39.68,48.72
SRRT,40.22,15.09,24.8
SRRT,40.55,15.31,25
SRRT,39.76,15.05,24.67
SRRT,40.1,15.26,24.87
UFSP1,0.5,0.25,0.3
ACHE,0.79,2.05,1.91
ACHE,0.7,1.73,1.64
ACHE,0.8,2.06,1.92
ACHE,0.7,1.73,1.64
ACHE,0.8,2.04,1.95
ACHE,0.82,2.14,2
ACHE,0.65,1.66,1.57
MUC3A,0.01,0,0
MUC3B,0.02,0,0
MUC12,0,0,0
TRIM56,5.17,7.13,6.65
TRIM56,4.36,6.14,5.16
TRIM56,4.74,6.43,6.04
SERPINE1,4.79,8.65,4.62
SERPINE1,4.77,8.6,4.58
BC005927,0.63,0.77,0.49
SERPINE1,2.42,3.69,2.37
PAI1,2.26,3.29,2.19
AP1S1,30.83,21.44,30.05
MIR4653,0,0.16,0
VGF,1.87,0.71,1.94
VGF,1.74,0.64,1.96
NAT16,0.09,0.53,0.46
NAT16,0.09,0.53,0.46
NAT16,0.02,0.09,0.18
NAT16,0.02,0.1,0.15
MOGAT3,0,0.01,0
MOGAT3,0.07,0.1,0.13
PLOD3,32.82,44.86,38.7
ZNHIT1,30.12,24.58,25.61
ZNHIT1,8.69,7.73,7.85
CLDN15,0.71,1.79,1.55
CLDN15,0.84,2.04,1.79
CLDN15,0.75,1.1,1.03
CLDN15,0.6,1.43,1.24
FIS1,76.01,50.36,64.6
FIS1,53.12,35.48,45.83
FIS1,44.19,30.15,38.65
Mir_324,0,0,0.17
AK091729,1.06,1.39,1.35
BC032716,0.06,0.04,0.02
RABL5,5.45,3.51,3.32
RABL5,5.3,3.48,3.34
RABL5,5.2,3.39,3.32
RABL5,5.8,3.64,3.57
RABL5,5.36,3.44,3.26
RABL5,1.9,1.4,1.41
RABL5,3.72,2.23,2.33
COL26A1,0.03,0,0.03
COL26A1,0.03,0,0.03
MYL10,0.08,0.11,0.05
CUX1,7.3,8.95,6.4
CUX1,22.48,22.16,20.88
CUX1,22.13,21.9,20.71
CUX1,22.14,21.7,20.76
CUX1,21.38,20.73,19.74
CUX1,21.8,21.47,20.33
CUX1,7.25,8.88,6.33
SH2B2,5.51,9.77,7.2
SPDYE6,0.1,0.07,0.06
LOC100289561,3.17,2.7,3.26
LOC100630923,4.08,3.76,4.69
LOC100289561,4.34,4.08,5.07
LOC100630923,9.57,7.6,9
PRKRIP1,10.12,7.8,9.52
PRKRIP1,8.82,6.83,8.45
PRKRIP1,8.37,6.96,8.08
AK097289,3.95,3.41,3.95
ORAI2,9.99,9.92,8.46
ORAI2,9.86,9.83,8.39
ORAI2,9.81,9.79,8.38
ORAI2,9.54,9.6,8.18
ORAI2,9.86,9.83,8.39
ALKBH4,6.62,6.24,7.08
ALKBH4,6.25,5.99,6.59
LRWD1,13.43,7.35,9.93
POLR2J,18.19,12.62,17.58
RASA4B,0.02,0.02,0.03
RASA4B,0.26,0.54,0.42
RASA4B,0.28,0.57,0.45
RASA4B,0.3,0.61,0.48
RASA4B,0.28,0.58,0.46
RASA4B,0.24,0.44,0.36
RASA4B,0.05,0.14,0.05
RASA4B,0.34,0.77,0.57
AK311374,0.03,0.08,0.04
POLR2J3,0.62,0.59,0.62
POLR2J3,0.97,0.94,0.89
POLR2J3,1.06,1.03,0.98
BC041025,0.26,0.13,0.14
SPDYE2B,0.07,0.06,0.01
HSPC047,0.17,0.22,0.23
RASA4,0.34,0.59,0.44
RASA4,0.32,0.55,0.41
RASA4,0.39,0.65,0.5
RASA4,0.44,0.75,0.58
RASA4,0.45,0.77,0.59
RASA4,0.54,0.76,0.69
RASA4B,0.08,0.2,0.09
RASA4,0.56,1.02,0.78
RASA4,0.08,0.06,0.01
AK311374,0.02,0.02,0.01
BC085014,0.03,0.05,0.04
POLR2J2,3.43,3.1,3.57
POLR2J2,2.62,2.46,2.77
POLR2J2,2.4,2.25,2.52
BC041025,0.17,0.06,0.05
AK301666,0.01,0.02,0.07
FAM185A,0.99,0.51,0.64
FAM185A,1.01,0.49,0.68
FAM185A,0.86,0.44,0.57
FAM185A,0.94,0.49,0.62
FBXL13,0.76,1.18,0.83
FBXL13,0.44,0.65,0.48
FBXL13,0.51,0.73,0.54
FBXL13,0.5,0.68,0.49
FBXL13,0.5,0.71,0.53
LRRC17,5.85,2.45,1.49
LRRC17,6.25,2.64,1.62
FBXL13,0.19,0.14,0.14
ARMC10,13.4,12.68,13.75
ARMC10,13.1,12.11,13.09
ARMC10,13.12,12.32,13.29
ARMC10,12.79,11.7,12.56
ARMC10,11.86,10.94,11.77
ARMC10,12.16,11.09,11.73
NAPEPLD,3.33,3.53,3.14
NAPEPLD,3.34,3.51,3.13
NAPEPLD,3.29,3.43,3.04
NAPEPLD,3.01,3.35,3.09
NAPEPLD,0.63,0.7,0.73
RPL19P12,0.23,0.15,0.18
DPY19L2P2,1.27,1.26,0.99
DPY19L2P2,1.34,1.33,1.05
DPY19L2P2,1.35,1.39,1.04
DPY19L2P2,3.03,3.16,3.07
DPY19L2P2,3.14,3.25,3.15
PMPCB,30.49,22.98,29.97
PMPCB,34.46,26.09,33.61
PMPCB,17.23,13,16.34
PMPCB,21.19,15.83,20.61
PMPCB,38.42,28.23,37.01
DNAJC2,13.06,8.16,11.92
DNAJC2,13.88,8.58,12.61
DNAJC2,13.2,8.04,11.94
DNAJC2,12.14,7.52,10.91
DNAJC2,8.23,5.02,7.51
DNAJC2,2.03,1.46,1.74
PSMC2,19.38,12.63,16.28
PSMC2,25.63,15.93,20.75
PSMC2,21.75,13.45,17.36
SLC26A5,0.05,0.12,0.13
SLC26A5,0.07,0.17,0.18
SLC26A5,0.06,0.21,0.24
RELN,0,0,0
RELN,0,0,0
ORC5,7.87,5.61,6.94
ORC5,7.06,5.01,6.08
ORC5,5.59,4.03,5.13
LHFPL3,0.71,0.47,2.19
LHFPL3,0.67,0.43,2.13
LHFPL3-AS1,0.03,0.04,0.09
LHFPL3-AS1,0.02,0.03,0.1
LHFPL3-AS2,0.01,0.01,0
BC061919,0.04,0.09,0.02
LOC100216546,0.22,0.19,0.12
LOC100216545,0.59,0.39,0.62
KMT2E,16.04,18.75,18
KMT2E,18.01,21.17,20.34
KMT2E,15.35,17.92,17.37
KMT2E,18.06,21.35,19.23
KMT2E,18.25,21.59,19.43
KMT2E,18.53,21.36,20.23
KMT2E,18.2,21.46,20.5
KMT2E,13.84,16.11,15.05
KMT2E,16.65,19.51,17.8
KMT2E,13.6,16.73,14.29
KMT2E,17.33,20.98,17.73
AF520793,1.7,2.46,1.61
KMT2E,12.94,15.7,13.32
AF520792,10.82,14.56,11.09
AF520792,2.53,3.4,2.38
SRPK2,15.36,15.26,17.06
SRPK2,21.71,22.93,25.76
SRPK2,21.96,23.19,26.1
SRPK2,22.51,23.73,26.74
SRPK2,20.99,22.38,24.76
PUS7,8.04,3.93,4.85
PUS7,8.06,3.9,4.83
PUS7,8.02,3.88,4.83
PUS7,8.15,3.93,4.93
RINT1,9.22,8.21,9
RINT1,8.82,7.98,8.41
EFCAB10,1.94,1.44,1.79
EFCAB10,1.97,1.85,1.62
BC007100,0.69,0.3,0.55
ATXN7L1,1.8,1.92,1.76
ATXN7L1,1.81,1.9,1.78
ATXN7L1,1.36,1.66,1.73
ATXN7L1,1.78,2.2,2.14
ATXN7L1,1.82,2.14,2.02
ATXN7L1,1.88,2.28,2.52
ATXN7L1,0.88,0.55,1.22
CDHR3,1.59,1.15,1.11
CDHR3,1.02,0.85,0.54
CDHR3,1.21,0.99,0.78
CDHR3,1.21,0.99,0.78
CDHR3,1.22,1,0.79
CDHR3,1.23,1.04,0.8
SYPL1,57.88,100.55,81.55
SYPL1,55.78,96.75,78.61
NAMPT,26.88,118.97,92.88
NAMPT,16.21,70.06,58.1
NAMPT,27.52,117.4,97.06
AF086203,0.04,0.04,0.04
PIK3CG,0,0,0
PIK3CG,0,0,0
PIK3CG,0,0,0
PRKAR2B,2.12,2.18,1.08
HBP1,27.6,31.22,35.67
HBP1,27.24,31.1,35.56
HBP1,22.96,26.03,29.85
HBP1,16.91,19.47,23.22
HBP1,17.13,20.96,24.93
COG5,12.14,13.72,14.94
COG5,12.04,13.56,14.84
COG5,5.11,5.9,6.31
GPR22,0,0,0.01
GPR22,0,0,0.01
DUS4L,1.93,1.83,1.98
DUS4L,2.08,1.97,2.02
DUS4L,1.94,1.8,1.92
DUS4L,2.09,2.01,2
DUS4L,1.97,1.88,2
DUS4L,1.98,1.92,1.98
DUS4L,1.73,1.55,1.68
BCAP29,10.26,7.52,6.72
BCAP29,9.85,7.25,6.42
BCAP29,10.33,7.53,6.7
SnoU109,0.64,0.39,0.8
SLC26A4-AS1,0.03,0.03,0.02
SLC26A4,0.54,0.77,0.44
SLC26A4,0.7,0.85,0.5
SLC26A4,0.72,0.86,0.51
SLC26A4,0.67,0.81,0.48
CBLL1,8.49,8.28,9.74
CBLL1,8.84,8.63,10.12
CBLL1,8.61,8.43,9.9
SLC26A3,0.01,0.02,0.01
SLC26A3,0.01,0.02,0.01
DLD,24.02,21.66,23.25
DLD,20.97,19.13,21.41
DLD,19.75,17.93,20.23
DLD,19.8,18.08,20.03
DLD,19.92,18.26,20.21
LAMB1,27.79,35.26,17.89
LAMB1,27.4,34.77,17.69
LAMB1,23.39,29.69,15.44
LAMB1,21.38,27.41,14.1
LAMB4,0.02,0,0
LAMB4,0.02,0,0
LAMB4,0.01,0,0.01
NRCAM,14.09,14.19,8.97
NRCAM,13.28,13.47,8.45
NRCAM,15.41,15.6,9.75
NRCAM,14.99,15.38,10.42
NRCAM,15.32,15.71,10.75
NRCAM,15.13,15.47,10.55
NRCAM,15.36,15.67,10.71
NRCAM,16.01,16.4,11.27
PNPLA8,10.4,9.68,11.02
PNPLA8,9.79,9.1,10.34
PNPLA8,10.06,9.35,10.64
PNPLA8,10.15,9.49,10.77
PNPLA8,10.19,9.47,10.78
PNPLA8,9.91,9.17,10.46
PNPLA8,10.43,9.75,11.08
THAP5,12.89,9.78,11.51
THAP5,13.93,10.71,12.41
DNAJB9,10.13,15.28,16.91
EIF3IP1,0.03,0,0
IMMP2L,3.47,3.05,2.39
IMMP2L,4.31,3.67,2.96
IMMP2L,1.53,1.23,1.03
LRRN3,1.53,0.17,0.09
LRRN3,1.59,0.18,0.1
LRRN3,1.62,0.18,0.1
LRRN3,1.8,0.17,0.12
DOCK4,5.36,6.73,4.34
DOCK4,7.17,8.76,5.76
DOCK4,6.62,8.15,5.41
DOCK4,7.09,8.57,5.98
DOCK4,7.21,8.59,6.12
DOCK4,6.99,8.33,5.91
BC043243,0.01,0.01,0.01
DOCK4,4.45,5.49,4.33
ZNF277,3.01,3.14,3.67
ZNF277,7.54,8.11,10.63
ZNF277,8,7.9,10.71
ZNF277,7.85,7.72,10.45
IFRD1,24.34,49.02,52.64
IFRD1,22.97,46.06,49.47
IFRD1,10.65,21.84,23.49
IFRD1,25.89,52.21,56.07
IFRD1,23,46.46,49.59
IFRD1,21.85,43.98,47.22
IFRD1,15.5,30.52,32.97
LSMEM1,1.1,2.78,2.48
LSMEM1,0.94,2.58,2.19
LSMEM1,1.02,2.54,2.31
TMEM168,9.45,7.64,7.94
TMEM168,9.07,7.41,7.65
TMEM168,9.08,7.65,8
C7orf60,4.98,3.67,5.02
C7orf60,4.78,3.54,4.82
GPR85,0,0.01,0
GPR85,0,0.01,0
GPR85,0,0.01,0
GPR85,0,0.01,0
GPR85,0,0.03,0
LOC401397,12.64,7.03,7.71
LOC401397,13.65,7.61,8.32
FOXP2,0.07,0.01,0.03
FOXP2,0.1,0.03,0.22
FOXP2,0.14,0.02,0.13
FOXP2,0.06,0.01,0.1
FOXP2,0.06,0.01,0.09
FOXP2,0.11,0.03,0.25
FOXP2,0.11,0.03,0.25
FOXP2,0.11,0.03,0.25
FOXP2,0.11,0.03,0.25
FOXP2,0.11,0.03,0.25
FOXP2,0.13,0.03,0.14
FOXP2,0.14,0.03,0.14
FOXP2,0.11,0.03,0.25
FOXP2,0.24,0.05,0.45
MDFIC,0.43,0.22,0.52
MDFIC,0.96,0.69,1.57
MDFIC,0.39,0.2,0.57
BC022431,0,0,0.01
BC040208,0.01,0,0
TES,0.26,0.31,0.2
TES,0.33,0.4,0.25
TES,0.27,0.33,0.21
BD495725,0.64,0.69,0.69
AK097428,0.01,0.04,0.04
CAV2,0.75,0.1,0.09
CAV2,0.13,0.04,0.01
CAV2,0.12,0.03,0.01
CAV2,0.16,0.05,0.02
CAV2,0.24,0.07,0.02
CAV2,0.35,0.05,0.05
CAV2,0.46,0.06,0.05
CAV2,0.13,0.04,0.01
CAV1,1.57,0.18,0.22
CAV1,1.4,0.16,0.19
CAV2,1.2,0.39,0.33
CAV2,1.09,0.4,0.33
CAV2,1.18,0.4,0.32
CAV1,1.65,0.18,0.23
CAV1,1.38,0.15,0.2
CAV1,1.7,0.2,0.23
CAV1,1.79,0.2,0.25
MET,0.13,0.05,0.09
MET,0.14,0.05,0.1
MET,0.17,0.03,0.14
MET,0.15,0.06,0.1
MET,0.15,0.06,0.1
MET,0.13,0.05,0.09
MET,0.13,0.05,0.1
MET,0.14,0.05,0.12
MET,0.14,0.04,0.11
MET,0.16,0.04,0.12
MET,0.16,0.05,0.12
MET,0.16,0.05,0.1
MET,0.17,0.04,0.13
MET,0.18,0.04,0.14
MET,0.17,0.04,0.15
MET,0.15,0.06,0.1
CAPZA2,24.2,19.32,20.83
CAPZA2,41.6,35.18,37.09
CAPZA2,39.13,33.35,34.81
ST7-AS1,2.97,3.02,2.13
ST7,8.56,8.35,9.61
ST7,8.51,8.47,9.74
ST7,11.88,10.45,12.79
ST7-OT4,0.35,0.38,0.21
ST7,12.23,10.93,13.58
ST7,11.42,10.6,12.93
ST7,9.81,9.38,11.38
ST7OT2,0.01,0,0
ST7-AS2,0.01,0.01,0
ST7-AS2,0.01,0.02,0
ST7,10.15,9.15,11.4
ST7-OT3,1.54,1.48,1.72
CFTR,0,0,0
CFTR,0,0,0
CTTNBP2,3.45,3.46,3.77
NAA38,2.86,2.68,3.03
ANKRD7,0.17,0.15,0.16
KCND2,0.03,0,0.14
TSPAN12,4.19,1.47,3.14
TSPAN12,4.43,1.57,3.36
ING3,4.23,1.92,2.85
ING3,1.89,0.61,0.96
ING3,2.73,0.84,1.31
ING3,4.42,2.93,4.24
ING3,4.43,3.07,4.4
ING3,1.65,1.14,1.58
ING3,4.42,2.98,4.37
CPED1,0.13,0.1,0.05
CPED1,0.16,0.12,0.07
CPED1,0.16,0.1,0.08
CPED1,0.15,0.08,0.05
CPED1,0.17,0.11,0.04
WNT16,0,0,0.01
WNT16,0,0,0.01
WNT16,0.01,0,0.01
FAM3C,27.6,20.26,25.13
FAM3C,25.96,18.99,23.71
PTPRZ1,192,213.17,169.43
PTPRZ1,232.68,272.95,204.07
PTPRZ1,231.47,273.52,204.32
AASS,13.71,9.94,10.01
AASS,14.07,10.24,10.27
AASS,13.55,9.87,9.95
AASS,14.01,10.18,10.2
AASS,13.91,10.03,10.02
FEZF1,0.12,0.23,0.5
FEZF1,0.12,0.24,0.48
FEZF1-AS1,0.24,0.46,0.6
CADPS2,9.73,7.91,10.25
CADPS2,8.8,7.05,9.31
CADPS2,8.76,6.99,9.29
CADPS2,9.39,7.52,9.98
CADPS2,8.79,7.02,9.32
RNF133,0.04,0.03,0.02
RNF148,0.07,0.02,0
SLC13A1,0.3,0.36,0.21
SLC13A1,0.27,0.32,0.19
IQUB,0.03,0.03,0.07
IQUB,0.02,0.04,0.06
IQUB,0.03,0.04,0.07
IQUB,0.03,0.04,0.07
IQUB,0.01,0.04,0.06
IQUB,0.01,0.01,0.03
NDUFA5,25.99,21.04,25.03
NDUFA5,0.07,0.1,0.09
WASL,21.61,27.71,22.66
AL110181,2.76,1.64,2.26
HYAL4,0,0.01,0.02
TMEM229A,0,0,0.01
GPR37,0.38,0.05,0.15
POT1,5.54,4.94,5.97
POT1,5.55,4.94,6.02
POT1,5.54,4.95,6.01
POT1,5.83,5.18,6.3
POT1,5.59,5.03,6.15
POT1,5.65,5.07,6.06
BC142949,0.07,0.05,0.08
BX648695,0.09,0.06,0.08
AX746567,0.23,0.23,0.19
EF565094,0.25,0.25,0.11
GRM8,0.03,0.01,0.02
GRM8,0.03,0.01,0.02
GRM8,0.02,0.01,0.02
GRM8,0.02,0.01,0.02
GRM8,0.02,0.01,0.02
GRM8,0,0.01,0
ZNF800,5.21,5.71,5.71
ZNF800,5.13,5.76,5.7
ZNF800,4.98,5.63,5.58
ZNF800,6.02,7.14,6.79
GCC1,6.34,8.22,7.98
ARF5,21.88,14.38,19.85
ARF5,73.48,49.3,66.06
FSCN3,15.23,10.22,12.61
FSCN3,0.02,0,0.01
FSCN3,0.01,0.01,0.01
FSCN3,0,0.01,0.01
FSCN3,0,0.01,0.01
SND1,57.65,45.44,61.46
SND1,55,43.03,57.82
SND1-IT1,0.03,0.02,0.01
LRRC4,2.48,2.09,1.3
LRRC4,2.88,2.46,1.51
MIR593,0,0.14,0
LEP,0.02,0,0.01
MGC27345,1.43,1.19,1.35
RBM28,9.16,6.71,9.04
RBM28,8.98,6.56,8.82
RBM28,8.65,6.37,8.55
PRRT4,0.29,0.33,0.46
PRRT4,0.27,0.27,0.38
IMPDH1,24.94,22.84,26.57
IMPDH1,24.13,21.97,25.64
IMPDH1,24.08,21.93,25.73
IMPDH1,23.13,21.34,24.58
IMPDH1,23.55,21.75,25.05
IMPDH1,24.04,22.21,25.44
IMPDH1,23.37,21.63,24.86
IMPDH1,22.95,21.19,24.28
IMPDH1,24.2,22.31,25.72
HILPDA,7.2,9.42,8.23
HILPDA,7.31,9.64,8.47
HILPDA,5.75,4.79,5.79
METTL2B,9.77,6.45,8.02
METTL2B,10.5,6.95,8.51
METTL2B,10.24,6.72,8.36
FLJ45340,2.27,2.9,2.27
FAM71F2,0.06,0.01,0
FAM71F2,1.25,1.23,1.28
FAM71F2,0.06,0.02,0
FAM71F2,0.06,0.02,0
FAM71F1,0,0.02,0
FAM71F1,0,0.01,0
FAM71F1,0.01,0.01,0
FAM71F1,0.01,0.02,0
FAM71F1,0.01,0.01,0
FAM71F1,0.01,0.01,0
CALU,61.65,85.95,76.55
CALU,70.61,98.77,87.82
CALU,65.79,90.27,80.77
CALU,75.38,103.74,92.69
CALU,70.41,97.05,86.44
CALU,72.72,101.25,90.42
CALU,63.51,87.71,78.24
CALU,72.44,100.37,89.39
CALU,72.58,100.9,89.92
OPN1SW,0.89,0.89,1.09
CCDC136,3.29,4.46,3.27
CCDC136,2.56,3.97,2.77
CCDC136,2.59,4.09,2.79
CCDC136,2.28,3.61,2.43
CCDC136,2.2,3.83,2.64
FLNC,3.03,22.16,5.39
FLNC,3.02,22.12,5.42
KCP,1.38,1.37,1.54
ATP6V1F,63.72,62.35,81.44
ATP6V1F,82.19,80.62,105.07
LOC100130705,0.23,0.08,0.11
KCP,0.02,0.01,0.03
KCP,0.06,0.06,0.06
IRF5,0.13,0,0.1
IRF5,0.06,0,0.05
IRF5,0.11,0,0.13
IRF5,0.13,0,0.12
IRF5,0.1,0.01,0.1
IRF5,0.1,0.01,0.09
IRF5,0.1,0.01,0.1
IRF5,0.1,0.01,0.09
IRF5,0.12,0,0.1
IRF5,0.08,0,0.06
IRF5,0.1,0.01,0.09
IRF5,0.14,0,0.11
IRF5,0.16,0.01,0.12
TNPO3,19.26,17.98,22.97
TNPO3,17.62,16.79,21.66
TNPO3,18.55,17.64,22.75
TNPO3,18.23,17.31,22.27
TNPO3,17.73,16.96,21.82
TPI1P2,0.15,0.05,0.07
LOC407835,0.24,0.18,0.23
TSPAN33,2.27,0.59,1.38
TSPAN33,1.95,0.53,1.25
SMO,21.95,12.52,12.55
SMO,20.51,11.67,11.94
AHCYL2,10.45,11.79,8.69
AHCYL2,10.35,11.64,8.61
AHCYL2,9.81,11.09,8.21
AHCYL2,10.1,11.41,8.45
STRIP2,1.38,0.55,0.54
STRIP2,2.16,1.31,1.33
STRIP2,2.27,1.43,1.49
SMKR1,0.23,0.04,0.08
NRF1,6.13,5.1,6.41
NRF1,6,4.99,6.29
NRF1,6.02,5.05,6.29
NRF1,6.15,5.1,6.39
AL832212,28.42,39.51,32.68
UBE2H,34.28,47.32,39.35
UBE2H,34.99,48.06,40
UBE2H,34.77,47.76,39.84
ZC3HC1,7.36,5.39,7.27
ZC3HC1,7.82,5.56,7.58
KLHDC10,10.81,14.21,14.94
KLHDC10,10.95,14.41,15.14
KLHDC10,10.91,14.42,15.19
TMEM209,14.27,11.28,12.83
TMEM209,14.02,11.18,12.7
TMEM209,6.54,4.54,5.42
SSMEM1,0.01,0.01,0.01
CPA2,0.05,0.04,0.03
CPA2,0.15,0.05,0.06
CPA4,0.24,0.3,0.22
CPA4,0.24,0.31,0.23
CPA4,0.25,0.32,0.24
CPA5,0.01,0,0
CPA5,0.02,0,0
CPA5,0.01,0,0
CPA5,0.01,0,0
CPA5,0.01,0,0
AK097910,0.01,0,0.01
CEP41,3.54,2.24,2.38
CEP41,4.12,2.65,2.78
CEP41,4.02,2.57,2.72
CEP41,3.89,2.46,2.54
CEP41,3.77,2.36,2.44
CEP41,0.79,0.78,0.77
MEST,32.91,19.15,33.58
